Ticker,Period,Date,Open,High,Low,Close,Volume
SPY,5_Minute,"Jan 12, 2024",476.70001220703125,476.8999938964844,476.489990234375,476.6600036621094,3820394
SPY,5_Minute,"Jan 12, 2024",476.7099914550781,476.80999755859375,476.3699951171875,476.70330810546875,1390084
SPY,5_Minute,"Jan 12, 2024",476.4700012207031,476.7099914550781,476.44000244140625,476.7099914550781,1256208
SPY,5_Minute,"Jan 12, 2024",476.3299865722656,476.510009765625,476.0899963378906,476.4700012207031,719461
SPY,5_Minute,"Jan 12, 2024",476.44000244140625,476.510009765625,476.2749938964844,476.30999755859375,737853
SPY,5_Minute,"Jan 12, 2024",476.19000244140625,476.4649963378906,476.0799865722656,476.4393005371094,653369
SPY,5_Minute,"Jan 12, 2024",475.8900146484375,476.32000732421875,475.8900146484375,476.18951416015625,572206
SPY,5_Minute,"Jan 12, 2024",476.07000732421875,476.1449890136719,475.760009765625,475.8974914550781,549256
SPY,5_Minute,"Jan 12, 2024",476.19000244140625,476.2912902832031,476.010009765625,476.05999755859375,685199
SPY,5_Minute,"Jan 12, 2024",476.1600036621094,476.2799987792969,476.0596008300781,476.1899108886719,386308
SPY,5_Minute,"Jan 12, 2024",476.18499755859375,476.4800109863281,476.07000732421875,476.1596984863281,506234
SPY,5_Minute,"Jan 12, 2024",476.260009765625,476.2749938964844,476.07000732421875,476.19000244140625,934927
SPY,5_Minute,"Jan 12, 2024",476.375,476.45001220703125,476.1600036621094,476.2500915527344,464693
SPY,5_Minute,"Jan 12, 2024",476.3699951171875,476.6000061035156,476.32000732421875,476.3699951171875,428794
SPY,5_Minute,"Jan 12, 2024",476.30499267578125,476.3935852050781,476.2099914550781,476.3699951171875,340193
SPY,5_Minute,"Jan 12, 2024",476.5299987792969,476.6000061035156,476.3299865722656,476.3900146484375,290344
SPY,5_Minute,"Jan 12, 2024",476.4599914550781,476.55999755859375,476.1499938964844,476.531005859375,439020
SPY,5_Minute,"Jan 12, 2024",476.909912109375,476.92999267578125,476.2799987792969,476.4800109863281,693124
SPY,5_Minute,"Jan 12, 2024",476.9750061035156,477.0799865722656,476.8399963378906,476.9100036621094,343407
SPY,5_Minute,"Jan 12, 2024",477.18499755859375,477.2099914550781,476.5799865722656,476.9800109863281,575139
