Ticker,Period,Date,Open,High,Low,Close,Volume
PGR,Day,"Dec 15, 2023",151.67999267578125,156.3300018310547,149.13999938964844,153.41000366210938,6746500
PGR,Day,"Dec 14, 2023",160.19000244140625,160.80999755859375,152.82000732421875,153.5500030517578,5633800
PGR,Day,"Dec 13, 2023",165.30999755859375,165.57000732421875,160.27000427246094,160.5500030517578,2742700
PGR,Day,"Dec 12, 2023",163.11000061035156,165.16000366210938,162.80999755859375,165.1300048828125,2204000
PGR,Day,"Dec 11, 2023",162.8699951171875,164.3699951171875,162.27999877929688,163.4199981689453,2060600
PGR,Day,"Dec 08, 2023",161.80999755859375,162.35000610351562,159.82000732421875,161.1699981689453,2614600
PGR,Day,"Dec 07, 2023",162.35000610351562,162.9600067138672,161.6699981689453,161.7100067138672,2623000
PGR,Day,"Dec 06, 2023",163.0500030517578,164.2899932861328,160.6199951171875,161.49000549316406,2146300
PGR,Day,"Dec 05, 2023",163.41000366210938,164.35000610351562,162.55999755859375,163.52999877929688,1419200
PGR,Day,"Dec 04, 2023",161.92999267578125,163.5800018310547,161.5800018310547,163.41000366210938,1569700
PGR,Day,"Dec 01, 2023",164.16000366210938,164.85000610351562,162.24000549316406,162.4600067138672,2630000
PGR,Day,"Nov 30, 2023",163.0500030517578,164.4600067138672,162.67999267578125,164.02999877929688,3561700
PGR,Day,"Nov 29, 2023",162.77999877929688,163.75999450683594,162.00999450683594,163.0,1519900
PGR,Day,"Nov 28, 2023",164.27999877929688,164.72999572753906,162.5800018310547,163.25999450683594,1656000
PGR,Day,"Nov 27, 2023",163.8699951171875,164.47999572753906,163.0,164.41000366210938,1692900
PGR,Day,"Nov 24, 2023",163.13999938964844,164.10000610351562,163.13999938964844,163.72000122070312,680000
PGR,Day,"Nov 22, 2023",161.35000610351562,163.00999450683594,161.0,162.61000061035156,1518600
PGR,Day,"Nov 21, 2023",160.1199951171875,162.85000610351562,160.07000732421875,161.80999755859375,1954600
PGR,Day,"Nov 20, 2023",158.0,160.5800018310547,157.67999267578125,159.35000610351562,2019100
PGR,Day,"Nov 17, 2023",159.83999633789062,160.8300018310547,157.50999450683594,157.57000732421875,2402500
PGR,Day,"Nov 16, 2023",158.16000366210938,160.10000610351562,158.16000366210938,159.94000244140625,2781300
PGR,Day,"Nov 15, 2023",159.27999877929688,159.52999877929688,156.22999572753906,157.6699981689453,3421700
PGR,Day,"Nov 14, 2023",160.99000549316406,161.41000366210938,159.17999267578125,159.52999877929688,3080400
PGR,Day,"Nov 13, 2023",161.19000244140625,161.97999572753906,159.5399932861328,161.9199981689453,2908100
PGR,Day,"Nov 10, 2023",160.97000122070312,161.72000122070312,160.05999755859375,160.38999938964844,2988100
PGR,Day,"Nov 09, 2023",159.2100067138672,161.27999877929688,159.02999877929688,160.35000610351562,2274600
PGR,Day,"Nov 08, 2023",158.14999389648438,159.1199951171875,157.38999938964844,158.61000061035156,1757100
PGR,Day,"Nov 07, 2023",159.0,159.0,157.1999969482422,158.61000061035156,1874700
PGR,Day,"Nov 06, 2023",157.30999755859375,158.5,156.86000061035156,158.22999572753906,2067300
PGR,Day,"Nov 03, 2023",159.11000061035156,159.11000061035156,155.61000061035156,156.2100067138672,4047000
PGR,Day,"Nov 02, 2023",158.7100067138672,160.69000244140625,156.92999267578125,158.77000427246094,2996800
PGR,Day,"Nov 01, 2023",159.0,160.6199951171875,157.91000366210938,159.61000061035156,2264400
PGR,Day,"Oct 31, 2023",155.1300048828125,158.4499969482422,154.7100067138672,158.08999633789062,2353300
