Ticker,Period,Date,Open,High,Low,Close,Volume
XRAY,Day,"Jan 11, 2024",37.20000076293945,37.349998474121094,36.16999816894531,36.45000076293945,2293277
XRAY,Day,"Jan 10, 2024",36.47999954223633,37.599998474121094,35.900001525878906,37.38999938964844,4599500
XRAY,Day,"Jan 09, 2024",35.79999923706055,37.20000076293945,35.68000030517578,36.529998779296875,4458800
XRAY,Day,"Jan 08, 2024",35.41999816894531,36.29999923706055,35.29999923706055,35.900001525878906,2179900
XRAY,Day,"Jan 05, 2024",35.459999084472656,35.810001373291016,35.08000183105469,35.380001068115234,4231100
XRAY,Day,"Jan 04, 2024",34.790000915527344,35.779998779296875,34.66999816894531,35.68000030517578,2897500
XRAY,Day,"Jan 03, 2024",35.349998474121094,35.349998474121094,34.5,34.81999969482422,2196200
XRAY,Day,"Jan 02, 2024",35.369998931884766,35.959999084472656,35.2599983215332,35.630001068115234,1684400
XRAY,Day,"Dec 29, 2023",35.380001068115234,35.68000030517578,35.369998931884766,35.59000015258789,1330600
XRAY,Day,"Dec 28, 2023",35.59000015258789,35.880001068115234,35.45000076293945,35.59000015258789,1152300
XRAY,Day,"Dec 27, 2023",35.709999084472656,35.79999923706055,35.5099983215332,35.630001068115234,1202800
XRAY,Day,"Dec 26, 2023",35.2400016784668,35.619998931884766,35.15999984741211,35.540000915527344,1335200
XRAY,Day,"Dec 22, 2023",35.189998626708984,35.400001525878906,34.95000076293945,35.220001220703125,1261200
XRAY,Day,"Dec 21, 2023",34.40999984741211,35.209999084472656,34.40999984741211,35.189998626708984,2604200
XRAY,Day,"Dec 20, 2023",34.7400016784668,34.83000183105469,33.9900016784668,34.02000045776367,1652400
XRAY,Day,"Dec 19, 2023",34.31999969482422,34.869998931884766,34.220001220703125,34.72999954223633,3449100
XRAY,Day,"Dec 18, 2023",34.38999938964844,34.459999084472656,33.709999084472656,34.06999969482422,2226900
XRAY,Day,"Dec 15, 2023",34.369998931884766,34.66999816894531,33.939998626708984,34.380001068115234,5155800
XRAY,Day,"Dec 14, 2023",33.7400016784668,35.08000183105469,33.70000076293945,34.349998474121094,4605700
XRAY,Day,"Dec 13, 2023",31.90999984741211,33.40999984741211,31.639999389648438,33.33000183105469,2429900
XRAY,Day,"Dec 12, 2023",31.770000457763672,32.02000045776367,31.31999969482422,31.920000076293945,3145800
XRAY,Day,"Dec 11, 2023",31.809999465942383,31.90999984741211,31.309999465942383,31.670000076293945,2238400
XRAY,Day,"Dec 08, 2023",32.45000076293945,32.63999938964844,31.770000457763672,31.8799991607666,3564800
XRAY,Day,"Dec 07, 2023",32.31999969482422,32.560001373291016,31.969999313354492,32.47999954223633,2833200
XRAY,Day,"Dec 06, 2023",32.33000183105469,32.630001068115234,31.950000762939453,32.209999084472656,1946200
XRAY,Day,"Dec 05, 2023",32.540000915527344,32.58000183105469,31.860000610351562,32.18000030517578,3214700
XRAY,Day,"Dec 04, 2023",32.27000045776367,33.11000061035156,32.2400016784668,32.72999954223633,2691500
XRAY,Day,"Dec 01, 2023",31.700000762939453,32.7400016784668,31.450000762939453,32.54999923706055,4500300
XRAY,Day,"Nov 30, 2023",31.309999465942383,31.8700008392334,31.020000457763672,31.75,15902300
XRAY,Day,"Nov 29, 2023",31.360000610351562,31.600000381469727,31.030000686645508,31.329999923706055,4093000
XRAY,Day,"Nov 28, 2023",31.649999618530273,31.8700008392334,31.309999465942383,31.479999542236328,3279400
XRAY,Day,"Nov 27, 2023",31.049999237060547,31.559999465942383,30.8799991607666,31.479999542236328,3186700
XRAY,Day,"Nov 24, 2023",31.25,31.420000076293945,30.979999542236328,31.31999969482422,1294200
XRAY,Day,"Nov 22, 2023",31.09000015258789,31.56999969482422,31.020000457763672,31.360000610351562,3155000
XRAY,Day,"Nov 21, 2023",30.639999389648438,31.219999313354492,30.59000015258789,30.989999771118164,4266300
XRAY,Day,"Nov 20, 2023",29.639999389648438,30.030000686645508,29.459999084472656,29.940000534057617,3186400
XRAY,Day,"Nov 17, 2023",29.809999465942383,30.079999923706055,29.489999771118164,29.690000534057617,2413300
XRAY,Day,"Nov 16, 2023",29.43000030517578,29.889999389648438,29.389999389648438,29.600000381469727,3552800
XRAY,Day,"Nov 15, 2023",28.799999237060547,29.81999969482422,28.799999237060547,29.31999969482422,4925400
XRAY,Day,"Nov 14, 2023",28.68000030517578,29.649999618530273,28.1299991607666,28.940000534057617,4303800
XRAY,Day,"Nov 13, 2023",28.34000015258789,28.799999237060547,27.84000015258789,27.90999984741211,3955600
XRAY,Day,"Nov 10, 2023",28.09000015258789,28.530000686645508,27.739999771118164,28.389999389648438,5625200
XRAY,Day,"Nov 09, 2023",28.0,28.31999969482422,27.219999313354492,27.25,5385300
XRAY,Day,"Nov 08, 2023",28.5,28.670000076293945,27.649999618530273,27.68000030517578,3766000
XRAY,Day,"Nov 07, 2023",28.579999923706055,28.799999237060547,28.049999237060547,28.399999618530273,3418500
XRAY,Day,"Nov 06, 2023",29.309999465942383,29.489999771118164,28.31999969482422,28.559999465942383,4935000
XRAY,Day,"Nov 03, 2023",28.770000457763672,29.6200008392334,28.479999542236328,29.209999084472656,5097400
XRAY,Day,"Nov 02, 2023",26.979999542236328,28.670000076293945,26.270000457763672,28.540000915527344,8659200
XRAY,Day,"Nov 01, 2023",30.40999984741211,30.989999771118164,30.010000228881836,30.84000015258789,4349600
XRAY,Day,"Oct 31, 2023",30.229999542236328,30.950000762939453,30.040000915527344,30.40999984741211,3668700
XRAY,Day,"Oct 30, 2023",30.90999984741211,31.010000228881836,29.739999771118164,29.989999771118164,3388500
XRAY,Day,"Oct 27, 2023",30.81999969482422,31.010000228881836,30.389999389648438,30.600000381469727,2707000
XRAY,Day,"Oct 26, 2023",31.010000228881836,31.100000381469727,30.06999969482422,30.68000030517578,5965700
XRAY,Day,"Oct 25, 2023",32.41999816894531,32.470001220703125,31.780000686645508,31.809999465942383,5733000
XRAY,Day,"Oct 24, 2023",32.33000183105469,32.81999969482422,32.189998626708984,32.650001525878906,4240800
XRAY,Day,"Oct 23, 2023",31.899999618530273,32.54999923706055,31.84000015258789,32.34000015258789,2365900
XRAY,Day,"Oct 20, 2023",31.579999923706055,32.08000183105469,31.260000228881836,31.850000381469727,5819500
XRAY,Day,"Oct 19, 2023",32.31999969482422,32.459999084472656,31.489999771118164,31.5,2015700
XRAY,Day,"Oct 18, 2023",32.040000915527344,32.540000915527344,31.8700008392334,32.34000015258789,4149400
XRAY,Day,"Oct 17, 2023",31.18000030517578,32.33000183105469,31.18000030517578,32.119998931884766,5088500
XRAY,Day,"Oct 16, 2023",31.0,31.68000030517578,30.600000381469727,31.389999389648438,1981000
XRAY,Day,"Oct 13, 2023",30.540000915527344,31.010000228881836,30.479999542236328,30.829999923706055,1475900
XRAY,Day,"Oct 12, 2023",31.829999923706055,32.0,30.5,30.600000381469727,2419300
XRAY,Day,"Oct 11, 2023",32.36000061035156,32.56999969482422,31.6200008392334,31.799999237060547,1887800
XRAY,Day,"Oct 10, 2023",32.20000076293945,32.470001220703125,31.850000381469727,32.400001525878906,1611600
XRAY,Day,"Oct 09, 2023",32.25,32.349998474121094,31.700000762939453,31.959999084472656,1377500
XRAY,Day,"Oct 06, 2023",32.029998779296875,32.72999954223633,31.829999923706055,32.47999954223633,2164600
XRAY,Day,"Oct 05, 2023",33.349998474121094,33.58000183105469,31.790000915527344,32.18000030517578,3136800
XRAY,Day,"Oct 04, 2023",33.52000045776367,33.59000015258789,32.91999816894531,33.29999923706055,4840000
XRAY,Day,"Oct 03, 2023",33.540000915527344,33.83000183105469,33.220001220703125,33.43000030517578,3016700
XRAY,Day,"Oct 02, 2023",34.08000183105469,34.08000183105469,33.619998931884766,33.779998779296875,1963600
XRAY,Day,"Sep 29, 2023",34.369998931884766,34.599998474121094,34.029998779296875,34.15999984741211,1236800
XRAY,Day,"Sep 28, 2023",33.959999084472656,34.31999969482422,33.84000015258789,34.130001068115234,1838100
XRAY,Day,"Sep 27, 2023",34.63999938964844,34.880001068115234,33.75,34.11000061035156,2036000
XRAY,Day,"Sep 26, 2023",33.939998626708984,34.7599983215332,33.90999984741211,34.59000015258789,1827800
