Ticker,Period,Date,Open,High,Low,Close,Volume
PXD,Day,"Jan 05, 2024",231.63999938964844,232.22000122070312,229.27000427246094,230.0800018310547,1571800
PXD,Day,"Jan 04, 2024",234.0,235.00999450683594,229.3000030517578,229.6199951171875,1588800
PXD,Day,"Jan 03, 2024",229.8800048828125,232.8000030517578,228.63999938964844,232.3699951171875,2450500
PXD,Day,"Jan 02, 2024",227.02000427246094,231.8000030517578,226.8800048828125,230.27999877929688,2119800
PXD,Day,"Dec 29, 2023",225.97000122070312,226.10000610351562,223.8000030517578,224.8800048828125,2193100
PXD,Day,"Dec 28, 2023",227.3000030517578,228.57000732421875,224.85000610351562,224.85000610351562,2005000
PXD,Day,"Dec 27, 2023",229.05999755859375,230.5500030517578,227.97999572753906,228.8300018310547,1146600
PXD,Day,"Dec 26, 2023",230.42999267578125,231.5500030517578,229.8300018310547,229.99000549316406,1599300
PXD,Day,"Dec 22, 2023",230.58999633789062,231.30999755859375,228.61000061035156,228.6300048828125,2031900
PXD,Day,"Dec 21, 2023",227.69000244140625,229.0500030517578,226.75,228.74000549316406,1395000
PXD,Day,"Dec 20, 2023",232.4600067138672,233.19000244140625,226.9600067138672,227.02000427246094,2632700
PXD,Day,"Dec 19, 2023",229.10000610351562,232.1999969482422,228.91000366210938,231.47999572753906,1864200
PXD,Day,"Dec 18, 2023",230.17999267578125,232.14999389648438,228.74000549316406,228.7899932861328,1771200
PXD,Day,"Dec 15, 2023",226.7100067138672,227.39999389648438,225.61000061035156,227.14999389648438,3951500
PXD,Day,"Dec 14, 2023",224.1199951171875,229.74000549316406,224.1199951171875,228.4499969482422,2835800
PXD,Day,"Dec 13, 2023",219.91000366210938,222.99000549316406,219.66000366210938,222.6199951171875,2861800
PXD,Day,"Dec 12, 2023",221.72000122070312,221.83999633789062,219.27999877929688,220.27999877929688,2462400
PXD,Day,"Dec 11, 2023",223.0500030517578,224.30999755859375,221.5399932861328,223.42999267578125,2006100
PXD,Day,"Dec 08, 2023",222.58999633789062,223.5500030517578,221.38999938964844,223.0500030517578,2279900
PXD,Day,"Dec 07, 2023",223.0,226.3699951171875,219.74000549316406,220.60000610351562,3956900
PXD,Day,"Dec 06, 2023",224.36000061035156,226.5,221.22999572753906,222.07000732421875,3839100
PXD,Day,"Dec 05, 2023",230.67999267578125,230.67999267578125,225.52000427246094,225.77999877929688,2456300
PXD,Day,"Dec 04, 2023",230.5500030517578,232.82000732421875,229.02000427246094,230.35000610351562,2503700
PXD,Day,"Dec 01, 2023",231.0,234.9499969482422,230.38999938964844,232.14999389648438,1805900
PXD,Day,"Nov 30, 2023",231.97999572753906,234.97999572753906,228.91000366210938,231.63999938964844,2124300
PXD,Day,"Nov 29, 2023",233.83999633789062,234.9499969482422,228.74000549316406,229.8800048828125,2481800
PXD,Day,"Nov 28, 2023",237.6999969482422,238.5,236.05999755859375,236.11000061035156,2297200
PXD,Day,"Nov 27, 2023",236.92999267578125,237.1699981689453,234.4499969482422,236.39999389648438,2391100
PXD,Day,"Nov 24, 2023",236.0,239.5399932861328,235.66000366210938,237.69000244140625,689700
PXD,Day,"Nov 22, 2023",232.9499969482422,236.4600067138672,231.6199951171875,236.25,1613600
PXD,Day,"Nov 21, 2023",236.97999572753906,237.88999938964844,234.8000030517578,237.14999389648438,2204900
PXD,Day,"Nov 20, 2023",239.24000549316406,240.0,237.24000549316406,237.3699951171875,1940900
PXD,Day,"Nov 17, 2023",234.10000610351562,239.16000366210938,233.22999572753906,238.16000366210938,1826000
PXD,Day,"Nov 16, 2023",233.07000732421875,234.2899932861328,230.41000366210938,232.35000610351562,2364900
PXD,Day,"Nov 15, 2023",236.58999633789062,238.8800048828125,234.89999389648438,235.1999969482422,1734000
PXD,Day,"Nov 14, 2023",236.3000030517578,238.14999389648438,236.1699981689453,236.91000366210938,1276100
PXD,Day,"Nov 13, 2023",233.85000610351562,236.77000427246094,233.5800018310547,235.99000549316406,1183300
PXD,Day,"Nov 10, 2023",234.22999572753906,235.3300018310547,231.7100067138672,233.55999755859375,2844500
PXD,Day,"Nov 09, 2023",233.69000244140625,234.6999969482422,231.6699981689453,231.85000610351562,1845000
PXD,Day,"Nov 08, 2023",233.6999969482422,236.6999969482422,231.66000366210938,231.69000244140625,1754300
PXD,Day,"Nov 07, 2023",235.47999572753906,236.5800018310547,233.35000610351562,234.97000122070312,1915800
PXD,Day,"Nov 06, 2023",243.64999389648438,244.33999633789062,238.92999267578125,239.07000732421875,1480800
PXD,Day,"Nov 03, 2023",245.13999938964844,245.4499969482422,240.80999755859375,243.69000244140625,2659300
PXD,Day,"Nov 02, 2023",237.6699981689453,246.17999267578125,237.55999755859375,245.83999633789062,3265600
PXD,Day,"Nov 01, 2023",239.58999633789062,241.9600067138672,237.3800048828125,237.8699951171875,3372500
PXD,Day,"Oct 31, 2023",238.3699951171875,240.0399932861328,236.32000732421875,239.0,2720500
PXD,Day,"Oct 30, 2023",238.75999450683594,240.80999755859375,237.75999450683594,238.91000366210938,2683800
PXD,Day,"Oct 27, 2023",245.22999572753906,248.27000427246094,237.75999450683594,238.7899932861328,2318300
PXD,Day,"Oct 26, 2023",242.69000244140625,244.9499969482422,240.7899932861328,243.05999755859375,1890600
PXD,Day,"Oct 25, 2023",244.5500030517578,247.50999450683594,244.25999450683594,245.16000366210938,3427400
PXD,Day,"Oct 24, 2023",247.77999877929688,248.0399932861328,244.60000610351562,244.9499969482422,3044300
PXD,Day,"Oct 23, 2023",248.7899932861328,250.66000366210938,246.08999633789062,247.25999450683594,3057600
PXD,Day,"Oct 20, 2023",255.1300048828125,256.3599853515625,250.61000061035156,250.92999267578125,3324900
PXD,Day,"Oct 19, 2023",252.97000122070312,257.760009765625,251.75,255.3300018310547,3386300
PXD,Day,"Oct 18, 2023",253.0,256.54998779296875,253.0,255.22999572753906,4298900
PXD,Day,"Oct 17, 2023",247.8300018310547,253.02000427246094,247.41000366210938,251.83999633789062,4529400
PXD,Day,"Oct 16, 2023",249.1300048828125,249.92999267578125,246.57000732421875,248.75999450683594,3603700
PXD,Day,"Oct 13, 2023",244.0,249.4499969482422,243.60000610351562,248.2899932861328,6458100
PXD,Day,"Oct 12, 2023",242.75,244.24000549316406,239.97000122070312,240.36000061035156,9106600
